107989;-169948;47709;26242;2
124183;-189525;48721;25018;1
118303;-169062;48353;26297;8
124234;-188075;48724;25109;8
119189;-170523;48409;26206;2
102763;-180208;47382;25601;2
105929;-171298;47580;26157;4
129193;-167625;49034;26387;2
115023;-171533;48148;26143;4
117361;-189794;48295;25001;2
116785;-169610;48259;26263;8
99916;-171437;47204;26149;1
98903;-178690;47141;25695;8
113975;-196003;48083;24613;8
106763;-169622;47632;26262;4
126375;-189898;48858;24995;4
119845;-177094;48450;25795;2
110328;-172745;47855;26067;1
122395;-170798;48609;26189;1
116178;-188417;48221;25087;8
107731;-171618;47693;26137;4
106595;-164599;47622;26576;4
114555;-187479;48119;25146;1
128890;-179665;49015;25634;4
118488;-165260;48365;26535;8
117020;-192017;48273;24862;4
128539;-184438;48993;25336;1
105116;-191208;47529;24913;4
123191;-173316;48659;26031;2
109317;-179999;47792;25614;4
122422;-186229;48611;25224;1
113211;-172175;48035;26103;2
126826;-190806;48886;24938;4
102496;-175917;47366;25869;4
104867;-170060;47514;26235;8
124016;-190465;48711;24959;2
105913;-192156;47579;24854;8
121716;-184534;48567;25330;4
114154;-182452;48094;25460;1
117913;-190878;48329;24934;4
100961;-173207;47270;26038;2
126480;-190781;48865;24940;8
108943;-179298;47768;25657;2
112052;-165208;47963;26538;8
115575;-167530;48183;26393;4
106726;-196489;47630;24583;8
120436;-181375;48487;25528;4
107489;-196399;47678;24589;1
101958;-174090;47332;25983;8
107884;-189261;47702;25035;2
121756;-166757;48569;26441;4
130032;-183253;49087;25410;1
116836;-167017;48262;26425;2
127557;-178835;48932;25686;1
127066;-181867;48901;25497;2
114334;-166562;48105;26453;8
123930;-164575;48705;26578;8
105549;-182645;47556;25448;4
103343;-165204;47418;26538;1
118185;-180724;48346;25568;4
105080;-179326;47527;25656;8
114537;-187377;48118;25152;2
100784;-165148;47259;26542;1
123074;-182924;48652;25431;4
112464;-186792;47989;25189;2
105837;-164322;47574;26593;8
116851;-173109;48263;26044;2
117439;-165990;48299;26489;8
116651;-168536;48250;26330;4
130926;-175648;49142;25886;1
114464;-164434;48114;26586;4
122778;-169085;48633;26296;1
112269;-178484;47976;25708;4
125626;-167683;48811;26383;8
105082;-173091;47527;26045;2
108904;-172058;47766;26110;1
125389;-188211;48796;25100;2
105387;-194143;47546;24730;8
124821;-189872;48761;24997;1
103706;-182403;47441;25463;2
109590;-189578;47809;25015;8
119039;-184746;48399;25317;8
