127734;-170678;48943;26196;8
120902;-166341;48516;26467;8
106541;-163853;47618;26623;8
119153;-176781;48407;25815;4
109255;-193120;47788;24794;1
123182;-178821;48658;25687;1
126746;-169173;48881;26290;4
122795;-171085;48634;26171;2
105014;-190241;47523;24973;4
124779;-186561;48758;25203;2
103149;-177977;47406;25740;8
112256;-165384;47976;26527;2
127245;-171993;48912;26114;8
109617;-189453;47811;25023;1
108092;-192416;47715;24838;4
117789;-195899;48321;24620;8
123038;-170731;48649;26193;8
125279;-187392;48789;25152;4
104034;-170213;47462;26225;1
126059;-190208;48838;24976;2
107420;-184928;47673;25306;1
108526;-187806;47742;25126;4
125708;-188340;48816;25092;1
130728;-170497;49130;26207;8
120494;-167722;48490;26381;1
107397;-178076;47672;25734;8
124438;-180578;48737;25577;4
99978;-170982;47208;26177;2
108312;-188851;47729;25060;2
129708;-178333;49066;25718;2
123939;-170708;48706;26194;4
114277;-186981;48102;25177;4
108259;-180375;47726;25590;4
107232;-171577;47662;26140;2
111988;-188762;47959;25066;1
109511;-183758;47804;25379;1
99381;-183390;47171;25402;1
112220;-178061;47973;25735;1
113558;-196273;48057;24596;1
113552;-178261;48057;25722;2
116056;-163986;48213;26614;1
116428;-187196;48236;25164;4
117203;-169286;48285;26283;1
104176;-177907;47471;25744;4
118016;-167553;48336;26391;8
111718;-189830;47942;24999;1
121107;-175873;48529;25871;2
123025;-167288;48649;26408;4
111445;-175363;47925;25903;8
108384;-192101;47734;24857;2
126196;-187863;48847;25122;4
114119;-165686;48092;26508;1
106382;-168912;47608;26307;2
100638;-176596;47249;25826;1
112068;-181217;47964;25537;1
125774;-164420;48820;26587;8
114093;-179102;48090;25670;2
111337;-196039;47918;24611;2
114714;-193179;48129;24790;2
125624;-182142;48811;25480;1
111152;-194293;47907;24720;2
120520;-171915;48492;26119;8
110018;-182608;47836;25451;4
112521;-183239;47992;25411;1
100405;-179643;47235;25636;1
99375;-176194;47170;25851;4
125227;-165501;48786;26520;4
112829;-172210;48011;26100;2
124201;-186532;48722;25205;2
100747;-183632;47256;25387;4
109460;-183352;47801;25404;4
114823;-167352;48136;26404;1
116280;-164768;48227;26566;4
124427;-183191;48736;25414;8
126904;-180948;48891;25554;2
101048;-185961;47275;25241;1
100234;-173530;47224;26018;1
108973;-191163;47770;24916;2
117592;-188434;48309;25086;1
109409;-189857;47798;24997;2
110111;-175586;47841;25889;4
109434;-176464;47799;25835;4
118608;-181756;48373;25504;4
105998;-195055;47584;24673;8
116071;-164753;48214;26566;1
124368;-165018;48733;26550;1
127100;-164025;48903;26612;4
109277;-182392;47789;25464;4
111547;-183820;47931;25375;4
101744;-173444;47319;26023;1
106870;-183802;47639;25376;4
115044;-187120;48150;25169;8
102975;-164297;47395;26595;4
112955;-175034;48019;25924;2
111986;-176501;47959;25832;2
105444;-164425;47550;26587;8
117506;-185521;48304;25268;2
100887;-173813;47265;26000;1
100875;-174467;47264;25959;1
99763;-176209;47195;25850;4
125610;-192927;48810;24806;1
111431;-177388;47924;25777;4
110075;-194445;47839;24711;2
100202;-181762;47222;25503;4
115476;-169221;48177;26287;4
112170;-195794;47970;24626;8
109417;-187372;47798;25153;2
129754;-177351;49069;25779;2
127945;-180221;48956;25600;1
130573;-166552;49120;26454;1
109317;-165374;47792;26528;8
102562;-169319;47370;26281;4
107957;-167871;47707;26372;2
117435;-178342;48299;25717;8
111912;-186529;47954;25205;2
101682;-170346;47315;26217;2
126305;-163969;48854;26615;8
108554;-178435;47744;25711;8
126910;-169208;48891;26288;2
122247;-182626;48600;25449;8
124997;-191215;48772;24913;8
120794;-171863;48509;26122;8
118903;-172621;48391;26075;1
99530;-179340;47180;25655;2
126516;-164241;48867;26598;1
102117;-174999;47342;25926;2
126018;-192852;48836;24810;2
109017;-167148;47773;26417;1
108086;-188148;47715;25104;8
118383;-180329;48358;25593;2
105518;-183130;47554;25418;4
115222;-168232;48161;26349;8
107694;-182192;47690;25477;1
129326;-168301;49042;26345;8
101117;-168544;47279;26330;8
110911;-182135;47891;25480;4
110356;-176426;47857;25837;8
113419;-166399;48048;26464;8
109120;-191670;47780;24884;4
113565;-188749;48057;25067;4
127856;-178450;48951;25710;1
105552;-191534;47557;24893;2
111548;-192367;47931;24841;4
114857;-188969;48138;25053;1
100178;-171251;47221;26160;2
119647;-190180;48437;24977;1
117099;-187392;48278;25152;2
112067;-184294;47964;25345;1
109921;-177296;47830;25783;8
125701;-186092;48816;25233;4
125619;-185308;48811;25282;8
117324;-171172;48292;26165;4
118319;-191837;48354;24874;8
100157;-168778;47219;26315;1
105292;-174482;47540;25958;8
126714;-172690;48879;26070;8
107262;-170361;47663;26216;2
128582;-183234;48996;25411;4
125955;-166340;48832;26467;1
122970;-167653;48645;26385;4
99886;-171665;47202;26134;8
122202;-177912;48597;25744;1
110440;-194396;47862;24714;1
125819;-179301;48823;25657;1
102543;-173511;47368;26019;8
105061;-189631;47526;25012;2
114674;-193633;48127;24761;1
110630;-186676;47874;25196;8
100828;-182516;47261;25456;2
102988;-169383;47396;26277;1
124957;-182408;48769;25463;8
120318;-185066;48479;25297;2
124538;-184629;48743;25324;4
124943;-166034;48768;26486;4
116351;-170635;48231;26199;8
109254;-186288;47788;25221;8
106601;-182537;47622;25455;8
129869;-172740;49076;26067;2
126891;-177443;48890;25773;8
123004;-181655;48647;25510;1
99450;-174575;47175;25953;4
121411;-179169;48548;25665;8
113526;-168199;48055;26351;8
127390;-173102;48921;26045;1
107838;-171314;47699;26156;2
103621;-176342;47436;25842;1
117344;-165650;48294;26510;1
111380;-191689;47921;24883;4
124909;-187659;48766;25135;8
105127;-186419;47530;25212;2
117812;-180896;48323;25558;4
129389;-172805;49046;26063;4
123350;-164763;48669;26566;8
124255;-186245;48725;25223;4
115681;-180343;48190;25592;8
122320;-182710;48605;25444;1
112528;-186770;47993;25190;8
107829;-179764;47699;25628;2
122488;-176559;48615;25829;1
101930;-166186;47330;26477;8
111690;-184946;47940;25304;8
122447;-183629;48612;25387;1
111368;-192247;47920;24848;8
100050;-171213;47213;26163;4
100919;-174736;47267;25943;4
107380;-185292;47671;25283;2
113485;-183523;48052;25393;8
104781;-172500;47508;26082;1
102446;-173247;47362;26036;2
119549;-181360;48431;25529;2
123494;-188023;48678;25112;4
107748;-166144;47694;26480;4
110894;-181361;47890;25528;1
127232;-180287;48912;25596;2
123101;-182648;48653;25448;2
115257;-187081;48163;25171;2
113788;-186985;48071;25177;8
99506;-177184;47179;25790;4
117160;-192157;48282;24854;8
101583;-166522;47308;26456;1
110228;-165642;47849;26511;8
112772;-178269;48008;25722;1
128051;-166781;48963;26440;4
98624;-178595;47124;25701;4
109666;-187621;47814;25137;2
118950;-175890;48394;25870;2
121783;-192902;48571;24807;1
109668;-184943;47814;25305;2
120192;-184948;48472;25304;1
128411;-180600;48985;25576;1
128378;-175943;48983;25867;8
129559;-176568;49057;25828;1
112076;-184407;47964;25338;2
117991;-171266;48334;26159;1
113472;-193942;48052;24742;1
106943;-184592;47643;25327;8
105450;-188052;47550;25110;2
108045;-167295;47712;26408;4
105245;-187591;47537;25139;4
116399;-170008;48234;26238;1
116940;-194529;48268;24705;2
117751;-169908;48319;26244;1
110166;-187080;47845;25171;8
129098;-164613;49028;26575;8
105298;-174585;47541;25952;4
121663;-191759;48563;24879;1
108966;-180631;47770;25574;8
101032;-170283;47274;26221;4
120477;-171423;48489;26150;2
112899;-172188;48016;26102;1
115795;-185571;48197;25265;8
115827;-193305;48199;24782;8
103860;-175247;47451;25911;1
126281;-166813;48852;26438;1
112607;-172505;47997;26082;1
121900;-171085;48578;26171;8
121813;-187705;48573;25132;4
105249;-177405;47538;25776;1
102388;-172296;47359;26095;2
100925;-180893;47267;25558;4
121964;-176698;48582;25820;2
100302;-177087;47228;25796;2
122233;-177044;48599;25798;1
102798;-176561;47384;25828;8
128178;-167122;48971;26418;4
110061;-167418;47838;26400;4
127943;-168717;48956;26319;1
105773;-175447;47570;25898;1
128339;-170913;48981;26181;8
129149;-172426;49031;26087;4
122716;-171545;48629;26142;2
111113;-177739;47904;25755;1
112112;-177486;47967;25771;2
116576;-164432;48246;26587;2
121774;-190763;48570;24941;8
104545;-176781;47494;25815;4
120503;-178708;48491;25694;8
102455;-179419;47363;25650;8
124410;-169528;48735;26268;8
125286;-170635;48790;26199;2
130523;-168251;49117;26348;4
100960;-185946;47270;25242;4
115322;-181874;48167;25496;8
126548;-186993;48869;25176;2
128749;-167586;49006;26389;2
102027;-176500;47336;25832;8
121867;-183760;48576;25379;4
120738;-171502;48506;26145;4
128601;-176909;48997;25807;8
112953;-193865;48019;24747;4
119439;-179549;48424;25642;1
115687;-186838;48190;25186;2
108916;-181052;47767;25548;1
115156;-180453;48157;25585;2
105465;-174483;47551;25958;8
99310;-172972;47166;26053;2
113639;-168937;48062;26305;4
101597;-166305;47309;26469;4
108291;-188736;47728;25068;8
113549;-186398;48056;25214;1
126308;-188874;48854;25059;2
120130;-188726;48468;25068;8
113015;-171520;48023;26144;1
110015;-174917;47835;25931;4
121419;-173760;48548;26004;1
128646;-169697;49000;26257;8
125750;-171635;48819;26136;1
110699;-193733;47878;24755;8
120030;-169402;48461;26276;8
105584;-193279;47559;24784;4
106511;-164084;47616;26608;8
121073;-166159;48527;26479;8
102596;-165664;47372;26510;8
106381;-171104;47608;26170;4
123536;-169918;48681;26244;4
110654;-194135;47875;24730;4
125757;-168876;48819;26309;2
116253;-180622;48225;25575;2
123860;-173433;48701;26024;2
124859;-188603;48763;25076;4
125000;-171718;48772;26131;1
120850;-183058;48513;25422;4
105607;-174033;47560;25986;8
122728;-182211;48630;25475;2
122560;-175080;48620;25921;1
109489;-188133;47803;25105;4
99747;-182238;47194;25474;4
126923;-166746;48892;26442;1
123789;-170171;48696;26228;2
111127;-193145;47905;24792;4
111259;-181916;47913;25494;8
123415;-193260;48673;24785;4
103538;-177235;47431;25786;1
128480;-172184;48990;26102;4
111066;-183331;47901;25405;1
101563;-174571;47307;25953;8
99886;-175559;47202;25891;2
121701;-178711;48566;25694;1
99736;-180353;47193;25591;4
113396;-175628;48047;25887;4
113522;-183525;48055;25393;2
102839;-176703;47387;25820;1
109940;-171629;47831;26137;1
130092;-172858;49090;26060;8
122421;-189172;48611;25040;8
129415;-177994;49048;25739;2
109666;-180231;47814;25599;8
117939;-165294;48331;26533;4
107694;-167270;47690;26409;1
108851;-185024;47763;25300;1
113842;-179137;48075;25667;4
129679;-172438;49064;26086;1
103288;-178860;47415;25685;8
129694;-163959;49065;26616;4
108215;-178552;47723;25704;2
117194;-166050;48284;26485;2
111020;-186140;47898;25230;8
124253;-170571;48725;26203;2
102940;-164386;47393;26589;1
111522;-184403;47930;25338;1
99960;-183960;47207;25366;2
109119;-178303;47779;25720;8
107846;-185901;47700;25245;8
102794;-169996;47384;26239;4
116748;-186478;48256;25209;8
114141;-174043;48093;25986;2
115965;-180746;48207;25567;2
118606;-170413;48372;26213;2
114540;-169943;48118;26242;4
130959;-166991;49144;26427;4
