127026;-170729;48899;26193;1
108103;-175723;47716;25881;1
109438;-164034;47799;26611;4
128229;-179889;48974;25620;1
102678;-176361;47377;25841;1
119118;-191255;48404;24910;2
99527;-168537;47180;26330;8
113232;-186155;48037;25229;2
122218;-185521;48598;25268;2
118217;-167929;48348;26368;2
101022;-166022;47273;26487;1
127358;-183177;48919;25415;1
113998;-170133;48084;26230;4
117401;-176699;48297;25820;4
123175;-181570;48658;25515;2
104484;-190045;47490;24986;8
118235;-174904;48349;25932;8
124699;-181642;48753;25511;8
123172;-177779;48658;25752;4
127318;-167846;48917;26373;2
128103;-170726;48966;26193;8
98683;-175546;47127;25892;2
127401;-179937;48922;25617;1
121674;-195531;48564;24643;2
117005;-183687;48272;25383;2
105738;-166130;47568;26480;8
129300;-167070;49041;26422;1
108215;-192754;47723;24816;2
129524;-170561;49055;26203;4
104563;-179782;47495;25627;1
118718;-174970;48379;25928;2
108171;-169685;47720;26258;1
100289;-164013;47228;26613;2
108435;-178632;47737;25699;4
113888;-190556;48078;24954;8
106478;-194465;47614;24709;8
120729;-193945;48505;24742;8
117690;-195621;48315;24637;4
119306;-173013;48416;26050;1
121580;-175661;48558;25885;2
123976;-173554;48708;26016;4
114595;-175860;48122;25872;1
126769;-172198;48883;26101;1
101470;-168059;47301;26360;1
115922;-170544;48205;26205;8
120040;-166581;48462;26452;1
108633;-175961;47749;25866;8
127210;-185486;48910;25271;1
109351;-178609;47794;25700;2
105890;-186396;47578;25214;4
120141;-180207;48468;25601;4
114691;-192104;48128;24857;4
125027;-179835;48774;25624;8
109398;-175064;47797;25922;1
127391;-168020;48921;26362;1
120281;-164503;48477;26582;4
112863;-189143;48013;25042;2
112700;-191249;48003;24910;1
113018;-180770;48023;25565;1
123780;-176241;48696;25848;8
123777;-187121;48696;25168;8
128672;-183498;49002;25395;8
120314;-175587;48479;25889;4
118935;-165566;48393;26516;8
115011;-170232;48148;26224;8
124761;-181698;48757;25507;8
109011;-193816;47773;24750;1
106999;-192180;47647;24852;4
127425;-186429;48924;25212;2
111351;-184556;47919;25329;4
110651;-180658;47875;25572;2
113082;-188853;48027;25060;2
123762;-189690;48695;25008;8
127852;-170105;48950;26232;4
130278;-184217;49102;25350;2
103981;-170863;47458;26185;1
110618;-180246;47873;25598;8
128325;-164371;48980;26590;1
121130;-165357;48530;26529;2
124551;-191165;48744;24916;1
124591;-190996;48746;24926;8
121162;-177315;48532;25781;4
99355;-167815;47169;26375;8
116477;-181230;48239;25537;1
115611;-187817;48185;25125;2
99106;-181601;47154;25513;1
117629;-174594;48311;25951;2
105371;-170526;47545;26206;1
120601;-191462;48497;24897;1
127591;-170150;48934;26229;2
98586;-176668;47121;25822;1
127192;-185889;48909;25245;2
104585;-188492;47496;25083;1
115983;-166670;48208;26447;1
113257;-186193;48038;25226;2
114355;-176415;48107;25838;8
125609;-190095;48810;24983;1
101316;-164423;47292;26587;8
108543;-181073;47743;25546;4
113887;-171647;48077;26136;4
121316;-183276;48542;25409;1
104825;-191007;47511;24926;8
110085;-178075;47840;25734;1
110159;-189789;47844;25002;1
123360;-193423;48670;24775;1
127500;-176672;48928;25822;4
116859;-194536;48263;24705;2
121665;-165570;48564;26515;2
98567;-175363;47120;25903;1
118584;-184018;48371;25362;1
123797;-189722;48697;25006;1
106557;-185622;47619;25262;1
115508;-188474;48179;25084;8
119580;-178079;48433;25734;4
110645;-195406;47875;24651;2
130443;-192531;49112;24830;2
126129;-196429;48843;24587;1
105394;-177752;47547;25754;8
113553;-168082;48057;26358;1
103857;-174406;47451;25963;1
110320;-181201;47855;25538;1
124210;-186718;48723;25194;1
100579;-177161;47246;25791;8
127246;-189617;48912;25012;4
118191;-164822;48346;26562;4
127685;-179567;48940;25641;4
102872;-173128;47389;26043;4
105085;-170940;47527;26180;1
116073;-179731;48214;25630;2
117674;-195710;48314;24632;8
120090;-183565;48465;25391;4
107463;-167898;47676;26370;4
105183;-163880;47533;26621;4
103922;-185996;47455;25239;1
112527;-180457;47992;25585;8
126083;-196383;48840;24590;4
107691;-191561;47690;24891;4
125860;-179785;48826;25627;8
118705;-172767;48379;26066;8
111107;-177607;47904;25763;8
106914;-189101;47642;25045;1
120879;-176015;48514;25863;8
99347;-167989;47169;26364;8
123134;-183631;48655;25387;1
115618;-193271;48186;24784;4
110315;-181429;47854;25524;2
118681;-184699;48377;25320;4
117486;-192189;48302;24852;8
122528;-165027;48618;26549;2
124735;-172881;48755;26058;8
126845;-186745;48887;25192;1
101488;-183412;47303;25400;8
106799;-189366;47634;25028;1
117425;-179543;48299;25642;8
130805;-165233;49135;26536;1
107352;-189224;47669;25037;2
98602;-176909;47122;25807;1
119889;-183892;48453;25370;2
123190;-177313;48659;25781;1
105796;-183177;47572;25415;8
110572;-165064;47870;26547;8
113726;-165884;48067;26496;4
117318;-187634;48292;25136;2
116299;-184332;48228;25343;2
127727;-174163;48942;25978;8
123923;-182768;48705;25441;4
110753;-177179;47882;25790;8
121357;-180687;48544;25571;4
130511;-186085;49116;25233;4
119266;-187286;48414;25158;4
107216;-181872;47661;25497;2
119313;-189294;48417;25033;8
107995;-176550;47709;25829;2
129744;-178907;49069;25682;4
119800;-190937;48447;24930;2
118486;-164515;48365;26581;2
126486;-190403;48865;24963;8
117117;-172388;48279;26089;1
99673;-169492;47189;26270;8
101938;-171759;47331;26129;8
113602;-192885;48060;24808;8
124086;-176338;48715;25842;8
110266;-181431;47851;25524;1
117163;-196005;48282;24613;8
125644;-180945;48812;25554;4
101762;-170274;47320;26221;4
107351;-189853;47669;24998;8
