128414;-182851;48985;25435;2
111055;-183093;47900;25420;4
112520;-183302;47992;25407;8
104043;-168607;47462;26326;8
129346;-181882;49044;25496;8
112209;-187150;47973;25167;2
127725;-182231;48942;25474;8
102965;-164484;47395;26583;2
126374;-176543;48858;25830;1
129725;-182548;49067;25454;1
127946;-179899;48956;25620;1
100497;-174051;47241;25985;8
121762;-191069;48570;24922;8
114676;-193101;48127;24795;2
100243;-181455;47225;25523;4
120614;-186459;48498;25210;4
113161;-179756;48032;25629;1
125975;-175209;48833;25913;2
113267;-175224;48039;25912;4
129885;-178486;49077;25708;8
109195;-189219;47784;25037;4
127372;-188558;48920;25079;2
121483;-190810;48552;24938;4
118857;-171580;48388;26140;8
114006;-170253;48085;26223;1
113266;-179796;48039;25626;8
127960;-179918;48957;25619;8
116759;-186731;48257;25193;2
123523;-187200;48680;25164;4
115919;-177776;48204;25753;2
130477;-184373;49114;25340;2
117740;-175956;48318;25866;1
130848;-187290;49138;25158;1
129453;-182059;49050;25485;1
127706;-164289;48941;26595;2
109444;-176055;47800;25860;2
108184;-171937;47721;26117;2
122089;-185328;48590;25281;1
115044;-193766;48150;24753;2
116097;-176981;48216;25802;8
116390;-191489;48234;24895;4
124443;-173163;48737;26041;8
120611;-186457;48498;25210;2
114840;-182481;48137;25458;2
112471;-174007;47989;25988;4
124751;-186466;48756;25209;2
121941;-185472;48581;25272;1
110295;-186837;47853;25186;2
115312;-180318;48167;25594;2
101205;-164702;47285;26570;4
120516;-181644;48492;25511;1
104052;-168606;47463;26326;2
122119;-192238;48592;24849;1
109351;-172517;47794;26081;8
128399;-195521;48984;24643;4
100265;-176634;47226;25824;8
113663;-193841;48063;24748;2
114960;-193695;48145;24758;2
123604;-190348;48685;24967;8
113445;-164102;48050;26607;4
116901;-184353;48266;25341;2
126095;-168889;48840;26308;2
111971;-172601;47958;26076;4
114716;-192975;48129;24803;2
121024;-184272;48524;25347;8
116405;-172345;48235;26092;4
110488;-164196;47865;26601;8
113728;-174737;48068;25942;1
115898;-194441;48203;24711;4
129850;-177444;49075;25773;4
117220;-195587;48286;24639;8
130115;-187774;49092;25128;1
111876;-188319;47952;25094;8
107459;-188018;47676;25112;8
102014;-177920;47335;25744;8
115887;-177729;48202;25755;2
115091;-182982;48153;25427;8
129366;-181783;49045;25502;1
106346;-174426;47606;25962;2
106459;-174141;47613;25980;2
128687;-178245;49002;25723;4
123835;-191632;48699;24887;2
120286;-164709;48477;26569;2
110646;-186149;47875;25229;8
121504;-190705;48554;24944;4
105117;-194566;47529;24703;8
129468;-179229;49051;25662;1
119233;-182312;48412;25469;4
102705;-178671;47379;25697;4
127605;-182075;48935;25484;1
114950;-195158;48144;24666;1
129469;-187184;49051;25165;4
118811;-193734;48385;24755;4
121863;-175230;48576;25912;1
100329;-165150;47230;26542;8
117417;-180537;48298;25580;8
108288;-172011;47728;26113;8
105400;-193126;47547;24793;8
106351;-177510;47606;25769;4
114370;-179848;48108;25623;8
127269;-189718;48914;25006;2
129426;-189668;49049;25009;2
108331;-190377;47730;24965;8
127136;-192673;48906;24821;8
103411;-170884;47423;26183;1
106083;-174545;47590;25954;1
114646;-170427;48125;26212;4
112193;-176766;47972;25816;2
115482;-181821;48177;25500;2
109463;-178208;47801;25726;4
125326;-172345;48792;26092;2
121355;-190478;48544;24959;8
129190;-175504;49034;25895;2
117235;-176821;48287;25812;8
129873;-186604;49077;25201;8
120091;-165471;48465;26522;2
113127;-173821;48030;26000;8
116848;-184322;48263;25343;1
129499;-189579;49053;25015;4
125608;-185360;48810;25279;4
99139;-173444;47156;26023;4
128852;-195983;49013;24615;8
118495;-170287;48365;26221;8
105952;-196100;47582;24607;1
129228;-177394;49036;25776;2
126704;-191348;48879;24904;2
127501;-184980;48928;25302;2
118703;-191201;48378;24913;8
112832;-189349;48012;25029;4
118259;-177486;48351;25771;2
129151;-194845;49031;24686;8
117980;-178509;48333;25707;2
126804;-180201;48885;25601;1
100569;-174012;47245;25988;8
118920;-179381;48392;25652;8
109313;-172493;47792;26083;4
116340;-172113;48231;26106;4
125251;-186784;48788;25190;4
117075;-194346;48277;24717;8
101317;-168537;47292;26330;4
108330;-189661;47730;25010;8
116857;-184384;48263;25340;8
128377;-178624;48983;25700;1
117187;-195625;48284;24637;2
116449;-185225;48238;25287;1
130502;-185853;49116;25248;8
127386;-186050;48921;25235;2
117772;-188110;48320;25107;1
126994;-176552;48897;25829;1
100204;-176351;47222;25842;4
112276;-173855;47977;25998;1
117996;-170736;48334;26193;4
105366;-174977;47545;25927;1
120328;-187642;48480;25136;1
101741;-185727;47318;25256;1
127932;-195279;48955;24659;4
117102;-183272;48278;25409;8
120364;-188774;48482;25065;4
124758;-183378;48757;25402;2
101169;-179372;47283;25653;2
104320;-178209;47480;25725;8
129276;-181635;49039;25511;1
128754;-178671;49007;25697;8
120607;-165536;48497;26518;1
128773;-178128;49008;25731;2
104923;-183785;47517;25377;4
109540;-178208;47806;25726;4
109019;-188572;47773;25078;1
109180;-172426;47783;26087;1
125998;-188223;48834;25100;4
113401;-182088;48047;25483;2
119333;-182390;48418;25464;4
108744;-171570;47756;26140;8
115631;-194192;48186;24727;8
110293;-173560;47853;26016;4
129372;-186015;49045;25238;2
116729;-172818;48255;26062;2
114883;-193304;48140;24782;1
124434;-196547;48737;24579;8
117592;-171027;48309;26174;2
130107;-187659;49091;25135;4
112101;-183316;47966;25406;1
117533;-182710;48305;25444;8
114943;-180974;48143;25553;8
130904;-187352;49141;25154;4
115046;-193761;48150;24753;2
104885;-183742;47515;25380;4
104649;-170320;47500;26219;8
130042;-184516;49087;25331;1
129358;-187237;49044;25161;4
99534;-166526;47180;26456;4
120397;-181683;48484;25508;1
117488;-180500;48303;25582;1
130266;-192573;49101;24828;4
114928;-193360;48143;24779;4
112206;-165735;47972;26505;8
113430;-171305;48049;26157;1
101271;-179207;47289;25663;1
112578;-183378;47996;25402;1
127951;-181491;48956;25520;1
110044;-174444;47837;25961;1
105573;-193025;47558;24799;4
110242;-186798;47850;25189;1
124069;-186742;48714;25192;2
129184;-164575;49034;26578;4
108364;-172278;47732;26096;4
124442;-196608;48737;24576;8
117529;-182747;48305;25442;8
104556;-172450;47494;26085;4
102256;-173982;47351;25990;2
128959;-179869;49019;25622;4
129419;-189648;49048;25011;8
116751;-186637;48256;25199;4
127980;-179084;48958;25671;8
109414;-172461;47798;26085;4
120991;-165634;48521;26511;1
127880;-195239;48952;24661;4
123834;-187812;48699;25125;8
115867;-171512;48201;26144;1
116796;-184325;48259;25343;8
120897;-184412;48516;25338;4
114008;-178953;48085;25679;4
128819;-178167;49011;25728;2
116501;-194127;48241;24731;2
103310;-170965;47416;26178;2
121454;-190391;48550;24964;2
122217;-186685;48598;25196;1
127625;-165466;48936;26522;1
99769;-174684;47195;25946;2
118093;-185136;48340;25293;4
120161;-181230;48470;25537;8
115273;-181901;48164;25495;1
129846;-186603;49075;25201;8
120754;-183018;48507;25425;2
114311;-192265;48104;24847;1
116625;-193948;48249;24742;4
113788;-164412;48071;26588;8
129982;-186643;49083;25198;8
107007;-168561;47647;26328;1
117131;-175605;48280;25888;1
100752;-181571;47257;25515;2
125390;-181352;48796;25529;2
127818;-175225;48948;25912;8
104284;-177786;47477;25752;2
104378;-184887;47483;25308;8
127810;-175143;48948;25917;1
127516;-187061;48929;25172;1
120576;-187817;48496;25125;4
122124;-186740;48592;25192;4
108036;-179838;47712;25624;2
121650;-190950;48563;24929;2
120183;-189043;48471;25048;1
121917;-191197;48579;24914;1
128802;-184349;49010;25342;1
128018;-179281;48961;25658;4
122625;-184831;48624;25312;8
120853;-189039;48513;25049;2
103251;-164484;47413;26583;4
129069;-194839;49026;24686;8
118209;-177493;48348;25770;2
125747;-180758;48819;25566;8
103218;-164361;47411;26591;1
129108;-184535;49029;25330;8
129457;-182088;49051;25483;2
129144;-183677;49031;25384;4
105331;-194709;47543;24694;8
120965;-190410;48520;24963;8
128264;-178650;48976;25698;4
113352;-175309;48044;25907;1
114461;-175302;48113;25907;4
123916;-166474;48704;26459;2
99761;-174616;47195;25950;1
127577;-187016;48933;25175;2
114234;-194178;48099;24727;2
113921;-174980;48080;25927;1
130311;-166394;49104;26464;1
105374;-175058;47545;25922;8
106884;-168482;47640;26333;1
128271;-195516;48976;24644;4
108352;-172270;47732;26097;2
123703;-177234;48691;25786;8
104496;-186589;47491;25202;2
111074;-181957;47902;25491;2
120934;-184363;48518;25341;1
119888;-190892;48453;24933;1
115011;-190866;48148;24934;1
115788;-171546;48196;26142;2
120182;-165442;48471;26523;1
113223;-175197;48036;25914;2
117246;-195665;48287;24634;1
127559;-185085;48932;25296;8
128295;-164188;48978;26602;8
123808;-191736;48698;24880;4
108334;-185813;47730;25250;4
101179;-179347;47283;25654;4
126443;-180239;48862;25599;1
108659;-180188;47751;25602;2
123893;-187880;48703;25121;8
128369;-176754;48983;25816;1
129523;-179309;49055;25657;2
99646;-183095;47187;25420;2
128736;-178610;49006;25700;8
111205;-194006;47910;24738;4
115529;-186853;48180;25185;8
127403;-185880;48922;25246;4
128572;-168906;48995;26307;2
109479;-176235;47802;25849;8
116005;-192073;48210;24859;8
124718;-186008;48754;25238;1
127798;-190186;48947;24977;8
118188;-188455;48346;25085;4
122351;-167189;48606;26414;4
128766;-195096;49007;24670;4
115857;-184616;48201;25325;1
113582;-171474;48058;26146;1
118886;-171412;48390;26150;2
127570;-180845;48933;25561;2
115063;-182805;48151;25438;8
127627;-186278;48936;25221;8
127155;-181475;48907;25521;1
109633;-180904;47812;25557;2
120396;-188550;48484;25079;1
110200;-173476;47847;26021;1
126106;-179200;48841;25664;8
115638;-179991;48187;25614;1
113623;-178904;48061;25682;2
121030;-184269;48524;25347;4
109531;-178298;47805;25720;2
124375;-176799;48733;25814;1
116423;-172127;48236;26106;2
127507;-186308;48929;25219;8
121276;-195989;48539;24614;2
108124;-179759;47717;25629;1
129070;-194766;49026;24691;8
107055;-176212;47650;25850;2
119344;-178980;48419;25677;1
125712;-180766;48817;25566;8
117873;-188147;48327;25104;4
127824;-181296;48949;25533;8
115590;-194217;48184;24725;8
115295;-180278;48165;25596;2
127943;-181398;48956;25526;1
117463;-183297;48301;25407;8
126483;-186118;48865;25231;2
108396;-185732;47734;25255;8
128857;-183212;49013;25413;8
128302;-181586;48978;25514;8
99707;-183075;47191;25421;2
128669;-195095;49001;24670;1
130231;-193736;49099;24755;2
115187;-196570;48159;24578;8
122713;-184749;48629;25317;2
130255;-192544;49100;24830;2
112810;-192300;48010;24845;2
129839;-177536;49074;25768;2
123432;-173942;48674;25992;4
130241;-193704;49100;24757;8
128808;-184432;49010;25337;2
110960;-178218;47895;25725;2
99260;-178825;47163;25687;4
104422;-184929;47486;25305;2
117574;-188632;48308;25074;1
121877;-191180;48577;24915;2
106886;-175674;47640;25884;1
116978;-194005;48271;24738;1
128935;-167919;49018;26369;1
100843;-182534;47262;25455;8
113437;-166121;48049;26481;8
115035;-190900;48149;24932;2
115627;-170437;48186;26211;1
115141;-182971;48156;25428;4
114613;-187984;48123;25115;2
110085;-173468;47840;26022;4
117879;-188115;48327;25106;2
128431;-178459;48986;25710;2
117607;-188563;48310;25078;8
