116091;-181157;48215;25541;8
113045;-170474;48025;26209;2
109143;-167938;47781;26367;4
109010;-168262;47773;26347;8
110939;-169330;47893;26280;8
110417;-168246;47861;26348;2
113365;-170684;48045;26196;1
123557;-182049;48682;25485;2
111414;-169650;47923;26260;2
108955;-169955;47769;26241;8
107933;-165344;47705;26530;2
119198;-168538;48409;26330;4
110154;-168876;47844;26309;4
112772;-170068;48008;26234;1
109328;-167885;47793;26371;2
111152;-168486;47907;26333;8
109501;-165012;47803;26550;1
126007;-172928;48835;26056;8
109254;-170053;47788;26235;4
111581;-168151;47933;26354;4
111500;-166659;47928;26447;2
111220;-170390;47911;26214;8
109306;-170392;47791;26214;4
111906;-167926;47954;26368;4
124000;-174165;48710;25978;2
108458;-165621;47738;26512;8
112201;-169287;47972;26283;2
120754;-188125;48507;25106;8
108052;-165345;47713;26529;2
109977;-168717;47833;26319;4
110064;-168011;47839;26363;8
109307;-168657;47791;26322;2
109854;-168502;47825;26332;4
110247;-167474;47850;26396;8
108822;-165053;47761;26548;4
112264;-168101;47976;26357;1
109801;-170592;47822;26202;4
109992;-169533;47834;26268;8
112080;-167673;47965;26384;2
111732;-169201;47943;26288;8
111155;-169503;47907;26270;1
109319;-168404;47792;26338;8
111650;-167811;47938;26375;4
109010;-168826;47773;26312;8
110799;-169073;47884;26296;1
123995;-181909;48709;25494;8
108985;-168393;47771;26339;1
110853;-170310;47888;26219;4
111806;-168090;47947;26358;4
112700;-170097;48003;26232;4
109057;-168350;47776;26342;8
108883;-167677;47765;26384;4
110811;-169154;47885;26291;2
125014;-172948;48773;26054;1
111001;-167400;47897;26401;4
111468;-168624;47926;26325;4
111981;-169172;47958;26290;1
113295;-169804;48040;26251;1
111247;-167834;47912;26374;1
110723;-170010;47880;26238;4
109222;-168448;47786;26336;2
109439;-170429;47799;26212;1
113140;-170461;48031;26210;4
109874;-169616;47827;26263;4
110615;-170343;47873;26217;4
111646;-168675;47937;26321;2
108370;-165628;47733;26512;8
109042;-170404;47775;26213;1
112299;-167569;47978;26390;1
110167;-168167;47845;26353;4
113233;-169544;48037;26267;2
111707;-168955;47941;26304;1
113165;-170512;48032;26207;4
111609;-167006;47935;26426;2
112067;-170134;47964;26230;2
111917;-167635;47954;26386;2
112133;-167384;47968;26402;8
112264;-170708;47976;26194;2
110269;-170779;47851;26190;2
111873;-167836;47952;26374;2
109818;-169209;47823;26288;2
112317;-170658;47979;26197;2
110538;-168296;47868;26345;2
109102;-168388;47778;26339;4
111889;-168646;47953;26323;2
110842;-170367;47887;26216;1
112292;-169798;47978;26251;4
109695;-169775;47815;26253;1
113173;-170464;48033;26210;1
110530;-170232;47868;26224;2
113527;-169726;48055;26256;8
112250;-169268;47975;26284;1
112256;-168232;47976;26349;2
110220;-169824;47848;26250;1
120909;-168370;48516;26340;4
109907;-167557;47829;26391;2
109362;-168100;47795;26357;1
108928;-169333;47768;26280;4
108066;-165037;47714;26549;2
109087;-169201;47777;26288;8
123523;-181435;48680;25524;4
111239;-169018;47912;26300;2
112364;-169919;47982;26244;4
109980;-170819;47833;26187;2
111271;-168505;47914;26332;2
111430;-170043;47924;26236;4
112465;-169674;47989;26259;1
108197;-174297;47722;25970;2
113205;-170728;48035;26193;8
110053;-168763;47838;26316;1
111588;-169307;47934;26282;8
108977;-168651;47771;26323;8
111142;-168985;47906;26302;8
109920;-168921;47830;26306;4
109921;-167812;47830;26375;1
111641;-170739;47937;26192;4
109489;-170512;47803;26207;8
111169;-170985;47908;26177;1
110896;-169754;47891;26254;2
109445;-168911;47800;26307;2
111298;-170750;47916;26192;8
112714;-169293;48004;26283;8
111851;-169051;47950;26298;1
108856;-168925;47763;26306;1
109210;-168487;47785;26333;4
109158;-168058;47782;26360;8
112369;-169882;47983;26246;8
111127;-170591;47905;26202;2
112592;-169926;47997;26243;1
112611;-169957;47998;26241;8
112206;-167457;47972;26397;4
109710;-165594;47816;26514;4
123870;-174290;48701;25970;4
109780;-168623;47821;26325;1
112274;-167452;47977;26398;1
111123;-168803;47905;26313;2
112799;-170663;48009;26197;2
109185;-168355;47784;26341;1
107422;-165286;47673;26533;1
110280;-167618;47852;26387;4
115818;-181318;48198;25531;2
112240;-167690;47975;26383;4
111831;-168329;47949;26343;1
110443;-169794;47862;26251;1
112044;-170487;47962;26208;1
121040;-168372;48525;26340;4
111775;-168650;47945;26323;4
110781;-167977;47883;26365;1
111597;-170688;47934;26196;2
111516;-166971;47929;26428;2
111080;-169791;47902;26252;2
109239;-169113;47787;26294;8
108897;-168642;47766;26323;4
111495;-170051;47928;26235;4
110125;-169917;47842;26244;2
112849;-169801;48013;26251;2
110283;-170940;47852;26180;1
110896;-169787;47891;26252;4
109004;-165113;47772;26544;2
110348;-170084;47856;26233;4
114977;-180026;48146;25612;4
124220;-173657;48723;26010;8
112252;-168529;47975;26330;1
124138;-174193;48718;25976;4
108903;-167834;47766;26374;2
111755;-168372;47944;26340;1
109191;-165554;47784;26516;8
109913;-167579;47829;26390;4
109966;-168850;47832;26310;1
112296;-169776;47978;26253;2
119679;-168559;48439;26329;1
109750;-167945;47819;26367;8
112123;-167368;47967;26403;8
123497;-174610;48678;25950;4
110015;-169936;47835;26243;4
111120;-170715;47905;26194;4
109069;-167766;47776;26378;4
109719;-167832;47817;26374;1
109979;-169724;47833;26256;1
111066;-166703;47901;26445;8
108829;-168742;47761;26317;4
109761;-168295;47820;26345;1
109818;-170880;47823;26184;4
111325;-170651;47917;26198;2
110620;-170352;47873;26217;4
121563;-168398;48557;26339;4
110899;-170621;47891;26200;2
110429;-167442;47861;26398;2
110877;-167715;47889;26381;1
109950;-169854;47831;26248;2
115109;-180015;48154;25613;1
109234;-168769;47787;26315;4
111253;-167359;47913;26404;4
109923;-167872;47830;26372;8
111423;-169768;47923;26253;8
111292;-167127;47915;26418;4
109505;-170526;47804;26206;2
112576;-169970;47996;26240;4
109159;-170022;47782;26237;4
115932;-181147;48205;25542;8
112435;-169292;47987;26283;2
108874;-167980;47764;26365;1
112106;-170900;47966;26182;4
123648;-181363;48688;25528;4
112644;-170835;48000;26186;4
108970;-168281;47770;26346;1
111297;-167287;47916;26408;1
110883;-170317;47890;26219;1
110366;-169900;47857;26245;8
111699;-170437;47941;26211;2
111043;-170694;47900;26195;8
110499;-170880;47866;26184;4
110786;-167114;47884;26419;8
110974;-167436;47895;26399;4
111193;-167402;47909;26401;8
109031;-170286;47774;26221;8
110200;-167694;47847;26383;4
110219;-168598;47848;26326;2
109320;-169522;47792;26268;2
109374;-168317;47795;26344;1
109069;-167476;47776;26396;1
109533;-168143;47805;26355;1
109062;-168817;47776;26312;4
123526;-174851;48680;25935;8
112941;-170479;48018;26209;4
123421;-174574;48673;25953;1
125123;-173540;48780;26017;8
111976;-168639;47958;26324;8
110596;-169231;47872;26287;4
110103;-165110;47841;26544;8
109435;-168872;47799;26309;8
110146;-168774;47844;26315;1
112085;-167599;47965;26389;1
111387;-168067;47921;26359;8
112761;-171007;48007;26176;8
