124074;-181720;48714;25506;1
112281;-167178;47977;26415;4
110776;-168931;47883;26305;4
118680;-168166;48377;26353;2
108757;-167556;47757;26391;4
106867;-172517;47639;26081;2
109145;-169669;47781;26259;4
123271;-182385;48664;25464;1
113249;-170896;48038;26183;1
113901;-169204;48078;26288;8
124361;-173371;48732;26028;1
113045;-170474;48025;26209;2
107769;-176727;47695;25818;1
115586;-182361;48184;25466;1
110176;-170003;47846;26238;1
109010;-168262;47773;26347;8
119213;-168149;48410;26354;8
106707;-173419;47629;26025;4
115716;-183575;48192;25390;1
112304;-167915;47979;26369;2
107677;-172924;47689;26056;4
111097;-169087;47903;26296;8
106825;-175864;47636;25872;2
123183;-193908;48658;24744;4
116196;-178401;48222;25713;2
112479;-168143;47989;26355;8
110939;-169330;47893;26280;8
109825;-170063;47824;26235;2
125112;-173053;48779;26048;2
110417;-168246;47861;26348;2
113365;-170684;48045;26196;1
123557;-182049;48682;25485;2
111339;-168008;47918;26363;8
110005;-171135;47835;26168;1
111414;-169650;47923;26260;2
117851;-182447;48325;25461;8
114405;-178869;48110;25684;2
114601;-179330;48122;25655;8
106276;-175305;47602;25907;8
110695;-167570;47878;26390;8
112127;-166557;47967;26454;1
110417;-169489;47861;26270;8
113682;-169784;48065;26252;4
107095;-172632;47653;26074;1
107933;-165344;47705;26530;2
125327;-173172;48792;26040;4
109566;-169036;47807;26299;4
111636;-170003;47937;26238;1
110154;-168876;47844;26309;4
120813;-193557;48510;24766;1
109620;-168084;47811;26358;2
111388;-167534;47921;26393;2
119287;-182140;48415;25480;4
112264;-167614;47976;26388;1
124745;-173432;48756;26024;8
113755;-169787;48069;26252;1
107082;-173903;47652;25995;8
126195;-172667;48847;26072;2
110920;-170980;47892;26177;1
105902;-174409;47578;25963;4
116048;-178840;48213;25686;1
110970;-170039;47895;26236;4
109501;-165012;47803;26550;1
107578;-176470;47683;25834;8
125867;-172532;48826;26080;4
111905;-169155;47954;26291;1
116071;-178659;48214;25697;1
111479;-169076;47927;26296;2
109254;-170053;47788;26235;4
111581;-168151;47933;26354;4
116201;-183378;48222;25402;1
106336;-176789;47606;25814;4
113456;-171086;48051;26171;1
120306;-168598;48479;26326;4
109778;-168860;47821;26310;2
111220;-170390;47911;26214;8
105633;-173555;47562;26016;1
107949;-165167;47706;26541;2
111801;-167416;47947;26400;8
112169;-170758;47970;26191;4
109306;-170392;47791;26214;4
111906;-167926;47954;26368;4
124000;-174165;48710;25978;2
107593;-176399;47684;25839;2
106746;-173065;47631;26047;1
119523;-168488;48430;26333;1
111946;-170826;47956;26187;1
108458;-165621;47738;26512;8
116228;-177386;48224;25777;2
121062;-188354;48526;25091;4
125604;-172971;48810;26053;1
111517;-171128;47929;26168;1
110093;-169321;47840;26281;4
109785;-168981;47821;26302;8
106316;-173768;47604;26003;8
119952;-181846;48457;25498;1
109204;-169244;47785;26286;8
120754;-188125;48507;25106;8
108052;-165345;47713;26529;2
121372;-188302;48545;25095;1
110566;-170528;47870;26206;2
106170;-175180;47595;25915;1
113827;-169667;48074;26259;8
115548;-185195;48181;25289;8
107835;-176516;47699;25831;2
111974;-166637;47958;26449;8
110064;-168011;47839;26363;8
109307;-168657;47791;26322;2
