107989;-169948;47709;26242;2
124183;-189525;48721;25018;1
118303;-169062;48353;26297;8
113192;-166839;48034;26436;1
107668;-182631;47689;25449;8
124234;-188075;48724;25109;8
114362;-172593;48107;26076;2
108103;-175723;47716;25881;1
128121;-174010;48967;25988;4
104072;-188371;47464;25090;4
110776;-168931;47883;26305;4
103186;-167869;47409;26372;8
118131;-166719;48343;26444;1
102763;-180208;47382;25601;2
98890;-195777;47140;24627;1
130878;-188983;49139;25052;1
106651;-165719;47625;26506;1
128229;-179889;48974;25620;1
99377;-165535;47171;26518;4
106605;-176147;47622;25854;2
98886;-181112;47140;25544;1
101792;-188910;47322;25057;4
113294;-180850;48040;25560;1
123182;-178821;48658;25687;1
102678;-176361;47377;25841;1
128085;-192968;48965;24803;8
105118;-167992;47529;26364;2
118116;-178127;48342;25731;4
125815;-176232;48823;25849;1
125739;-185090;48818;25295;1
123475;-189247;48677;25036;1
130089;-196009;49090;24613;4
116235;-175794;48224;25876;1
122795;-171085;48634;26171;2
98909;-181223;47141;25537;2
98510;-188149;47116;25104;1
99527;-168537;47180;26330;8
104671;-181062;47501;25547;2
108757;-167556;47757;26391;4
108676;-172694;47752;26070;1
119845;-177094;48450;25795;2
118217;-167929;48348;26368;2
122167;-188045;48595;25111;1
124114;-194685;48717;24696;1
106495;-189005;47615;25051;4
123294;-187652;48665;25135;4
130313;-178012;49104;25738;4
107433;-183334;47674;25405;2
106665;-164201;47626;26601;8
128890;-179665;49015;25634;4
118488;-165260;48365;26535;8
127358;-183177;48919;25415;1
113998;-170133;48084;26230;4
117020;-192017;48273;24862;4
128539;-184438;48993;25336;1
120858;-168549;48513;26329;2
106946;-180663;47644;25572;4
125243;-191763;48787;24878;1
121236;-196288;48537;24596;1
117367;-175336;48295;25905;8
100210;-189796;47223;25001;1
116016;-171721;48211;26131;4
107972;-171641;47708;26136;1
109317;-179999;47792;25614;4
129528;-183746;49055;25379;4
108683;-164522;47752;26581;2
129529;-177511;49055;25769;4
113211;-172175;48035;26103;2
127245;-171993;48912;26114;8
113342;-168086;48043;26358;4
104087;-185295;47465;25283;2
126990;-186820;48896;25187;8
118995;-166703;48397;26445;2
121016;-173097;48523;26045;8
99013;-190428;47148;24962;4
124852;-181663;48763;25510;8
104447;-194841;47487;24686;2
124181;-188999;48721;25051;2
107880;-173196;47702;26039;1
123392;-187837;48672;25124;2
118235;-174904;48349;25932;8
112460;-166463;47988;26460;4
